number,value,params_c1,params_c2,params_c3,params_inputWeights_max,params_inputWeights_min,params_interSpeciesRate,params_keep,params_noCrossoverOff,params_probabilityAddLink_Large,params_probabilityAddLink_small,params_probabilityAddNodeLarge,params_probabilityAddNodeSmall,params_probabilityWeightMutated,params_threshold,state,study_name
0,0.9,0.629,0.694,0.335,150.0,110.0,0.001,0.517,0.169,0.068,0.012,0.196,0.032,0.84,3.753,COMPLETE,IZ-B
1,0.9,1.4970791933534984,0.6086296513985086,0.3249436692068164,130.006173649228,122.00232942373086,0.0008175619230365957,0.46304738404489476,0.3104168237526682,0.14538194757411246,0.020429930454189137,0.07296524858238695,0.033406261742324694,0.873267856225607,3.2399641977037534,COMPLETE,IZ-B
2,0.87,0.5655536003256623,0.9776657139409349,0.46016886319038824,135.75337632198134,102.10722860582834,0.0013962139435625858,0.48671721271823765,0.34383702522129883,0.18141045476064444,0.021060993797713395,0.2659535406906123,0.033343523274211306,0.8768380341909476,2.8141831826020605,COMPLETE,IZ-B
3,0.91,1.3121288572765515,0.6693960530803157,0.362831901388435,133.92197783614952,112.64632357643256,0.0010067261558410986,0.5634296481598079,0.20078655664918588,0.1516510319565267,0.0182785802482428,0.19034519061491378,0.020974066485724516,0.7934392859020236,3.1527252288892473,COMPLETE,IZ-B
4,0.92,0.5330586622886246,1.4638666832586051,0.4893830656069581,145.78330153624043,95.82903510351602,0.0010544036497817234,0.5768963422431754,0.3092329355006288,0.06833847440745484,0.04128745024972974,0.032977243879767165,0.034703516967540274,0.8835629349285095,3.0304584870383695,COMPLETE,IZ-B
5,0.89,0.9021297658168057,0.7505448117768392,0.30127016180037663,135.7528275448758,98.08227936397267,0.0008590611327566412,0.5017874752322775,0.15243803018453186,0.18980744740509436,0.029187246998478106,0.28518417843931676,0.024407068267003167,0.7836885521510355,2.110138924800933,COMPLETE,IZ-B
6,0.87,1.4703730332006817,1.1322251295665133,0.4856316572843996,157.60678037497942,114.00396343002252,0.0008675524687410532,0.4263707530438686,0.29036949933841927,0.12948545639871714,0.021693896527588002,0.20599043363033254,0.031183755515179483,0.8034725983592419,2.204181856359467,COMPLETE,IZ-B
7,0.92,0.6568154362398795,0.985041096675099,0.3310069458015558,130.44217710126014,104.70028990660335,0.0008094370629208741,0.5904647442953028,0.2439725023956716,0.0721379950707973,0.0236690925794747,0.25837267982569617,0.0332920456260649,0.7518457181060598,3.55282464142108,COMPLETE,IZ-B
8,0.93,0.5989057395397019,0.7712513517683133,0.37689602780345777,149.01261451731216,92.67636892913505,0.001311047577801781,0.5712965843092698,0.16218370922483952,0.0795228830652692,0.04848805279938062,0.34010313383880436,0.02173658857531249,0.8208013486808711,3.227045721119886,COMPLETE,IZ-B
9,0.87,1.3109375954071982,0.6914934188568803,0.33656538711686124,160.47517487926152,107.06095635121444,0.0010552011361280198,0.5129862903103489,0.22144260876177085,0.14406110711898518,0.04545041326175296,0.22315063404114505,0.021189685066319384,0.8907833431572613,2.490809449174532,COMPLETE,IZ-B
10,0.9,0.8532425943658151,1.2737666931208946,0.41231208692072846,169.8621223884782,92.4881271760836,0.0014022658808363663,0.5473233111918138,0.19119367273678467,0.09990732179620275,0.03783459892127394,0.39077462366004273,0.02665246435700009,0.7071078269190862,3.9566274159680836,COMPLETE,IZ-B
11,0.93,0.5111003892131686,1.4765531390315307,0.40626247032046453,144.40171315432218,90.06957354659392,0.0012266062049299423,0.5948109174911157,0.26003443552053207,0.09324725997484955,0.04856262755553742,0.02732193696533916,0.03984443632272572,0.8399418529638023,2.9108854655518672,COMPLETE,IZ-B
12,0.93,0.7633697861231227,1.4386507995381717,0.40264861442251054,141.84094546746806,90.4375649629036,0.0012427067483036776,0.599538493995414,0.2655001243594124,0.09827434416141641,0.04996179366713868,0.39636446895458616,0.039036947689691445,0.8345813765030149,2.707926970097454,COMPLETE,IZ-B
13,0.9,1.0672234394392364,0.8649838961977182,0.4333053633385823,154.84187843278337,129.2466689637496,0.0012435132020238563,0.5475661560124043,0.2469293924548669,0.0991793791931549,0.03719585274300203,0.11334038973518147,0.039613392445060173,0.8384430189835834,3.44663233984324,COMPLETE,IZ-B
14,0.92,0.7393119020436445,0.5239689669607326,0.37079717656045186,143.08230569958215,99.22131270891383,0.0012317957492000188,0.5456437413433075,0.21504681231053663,0.053062431682780284,0.04994366803206541,0.31829756909700024,0.028948578719766485,0.818684234376109,2.7168285257479443,COMPLETE,IZ-B
15,0.93,0.5115306597886197,1.1739013057238716,0.3762909335272233,151.17465309390195,90.14016352649043,0.0013150852198418753,0.5757153252196394,0.27404131008564087,0.08705110102096698,0.043353163579678014,0.12443200709152356,0.037026734540382016,0.8536528700624092,3.322608638617632,COMPLETE,IZ-B
16,0.87,0.9852359011734946,0.8364260064788132,0.4346265701153348,163.8490213541021,94.36865862079426,0.000501200949809035,0.5312412367303833,0.2374146494599662,0.11518027411907932,0.031544438184404736,0.3373677666626215,0.024850682475314634,0.7597547805062645,2.4695186290138293,COMPLETE,IZ-B
17,0.9,0.7213169430988084,1.2859657872395447,0.38513646458900896,146.04333580285572,117.60054506540719,0.0014758315270234355,0.40043035074178,0.1807276303528791,0.050777662092014564,0.03528014342147502,0.1480332000021164,0.02923420993226608,0.7664995104601893,2.9164460106905414,COMPLETE,IZ-B
18,0.89,1.1478506074788941,0.8627618489963859,0.4241536034254469,139.57080088343653,101.24330851620097,0.0011453751961545359,0.4599188003345416,0.34677537165257843,0.12169768621154697,0.04689976455590708,0.3417181242334584,0.036201678892336,0.8133934829893155,3.700542520692959,COMPLETE,IZ-B
19,0.93,0.8441665150276509,1.1172990428776695,0.4553877811232362,154.1914020067642,95.83927790031377,0.0006010982069841611,0.5693670728464266,0.22339450699748548,0.07345401150168746,0.04128161805335522,0.024148815277530312,0.023150275875026608,0.7306571147202765,3.0381283859853188,COMPLETE,IZ-B
20,0.9,0.6444919202514122,1.3333707419436218,0.35534173232322575,147.2906281793547,105.49509817109293,0.001142217634868126,0.58548384313726,0.2684023346748206,0.08943591436448986,0.028140461973509168,0.1601962618853293,0.027097022807279176,0.8605424636182367,2.487364333544484,COMPLETE,IZ-B
21,0.88,0.7542722090990777,1.496400146369518,0.3948284363860483,141.8143605275102,90.08693920829496,0.0012921038405114178,0.5936818963909487,0.269597342093437,0.1112494893250333,0.04924899977073728,0.3489113789669417,0.039785045575778284,0.8294785461737602,2.6848428791515917,COMPLETE,IZ-B
22,0.92,0.501820376292629,1.4027969199243704,0.40787290977037216,139.71794944697217,92.90266852471224,0.001152995434870618,0.5945826999393109,0.2882422797527393,0.08213288467298244,0.046160085018608035,0.3999906309523929,0.03789537265499607,0.8520885092064925,2.7795170082221596,COMPLETE,IZ-B
23,0.93,0.6202184561766128,1.3845015389121182,0.39433767277283466,143.7597186803654,90.28551471099294,0.0013777827036068726,0.5987114882968962,0.2568892264055228,0.10221777908234339,0.04197061421338925,0.3708916912671839,0.03880060294453402,0.8250558096056855,3.1255684103696404,COMPLETE,IZ-B
24,0.9,0.768950648695043,1.190529906969104,0.41066457541917323,149.0094739444147,98.06708871129149,0.0014831403356849052,0.559704190526339,0.30191847190408694,0.0895071040979117,0.049687135940027875,0.3011853579990739,0.03569699648815045,0.7823894834858741,2.3381016055877586,COMPLETE,IZ-B
25,0.92,0.6058922867142649,1.0476380157523784,0.35427113009385997,152.64218051848167,94.29605371296182,0.001198914999330575,0.5570973262199937,0.32836781444672175,0.13187516708732663,0.044910671137008196,0.36532549469271136,0.038007835750723314,0.8086510947349019,2.90324751639943,COMPLETE,IZ-B
26,0.92,0.6932887449754042,1.432313393909961,0.45002112827886276,139.5117786577775,100.98228194507777,0.0013002533726041684,0.5787525855137766,0.23327775768208392,0.10589615919406359,0.0377430116591172,0.07088942796635771,0.035240051414691005,0.8416311600357491,2.6385721408546976,COMPLETE,IZ-B
27,0.92,0.8012525003055417,1.2373383567980867,0.38377090144364345,147.9798966014182,96.69891954200484,0.0013432091639033884,0.5400708200520151,0.2590630594644664,0.06068815831791649,0.04735964415681272,0.23814259139692606,0.037070582607493824,0.8664068262696671,3.343919072530811,COMPLETE,IZ-B
28,0.88,0.9506908598428876,1.3440136958459732,0.4193949662625949,143.25717085278586,92.47320341750108,0.0010973574863899177,0.5300843672360499,0.20561697470808954,0.08066228302416867,0.033314367147325316,0.31416863236611875,0.027288998193477413,0.796657357303011,2.917817306302992,COMPLETE,IZ-B
29,0.92,0.585579615533457,0.9073730452874734,0.3990721328243129,150.0648885966416,109.73233753284362,0.0009236606150303318,0.5824849415500799,0.15040481018210788,0.09296173770331839,0.014262520263239063,0.37002428403699195,0.030617611648565468,0.8395316730450508,3.5268761745410915,COMPLETE,IZ-B
30,0.93,0.6731258787108688,0.8026623743477607,0.34657730691994404,137.28436487855103,128.05515786570254,0.001246328131900966,0.5229423178218671,0.16756526004829844,0.1691714729827447,0.010236430079493208,0.17364245575556866,0.03181389033296447,0.8294818462914307,2.5928611213664947,COMPLETE,IZ-B
31,0.94,0.5186661209372354,1.489584808072797,0.37337791313294816,151.70998156553208,90.1222584782745,0.00132050425376721,0.5727191031836617,0.2733523012207961,0.07719991690563169,0.04340343888342198,0.12374488282011978,0.0368198256085396,0.8484007442550008,3.2841838958308194,COMPLETE,IZ-B
32,0.94,0.5808403560408673,1.49636156683872,0.37376426030746557,145.2531940458437,91.83878313253469,0.001403591095631907,0.5644327150343155,0.28394164052119303,0.06011727041742947,0.043192459949132574,0.06652146286813482,0.039973932182402694,0.8473275083030994,3.238878531988237,COMPLETE,IZ-B
33,0.91,0.5687786781607914,1.494607158835693,0.3689649355594547,156.32128178558787,93.51731150538765,0.0014373450444764137,0.5658067487171518,0.28265802966879405,0.06355954404875938,0.03983352203161505,0.06605799819928997,0.03806954016657378,0.85027661139223,3.206825574154059,COMPLETE,IZ-B
